TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,AnomalyScore,Name,Age,Address,AccountBalance,LastLogin,MerchantName,Location,Category_Food,Category_Online,Category_Other,Category_Retail,Category_Travel,SuspiciousFlag,FraudIndicator
350,43.45501371682296,1615,1642251600,2836,81.38910741573,0.1252676286090109,1615,28,1615,9447.919780990504,1694044800,2836,2836,0,1,0,0,0,0,0
351,28.343420494036856,1286,1642255200,2697,76.11121319258898,0.6250968090329804,1286,19,1286,7665.932450291637,1665619200,2697,2697,1,0,0,0,0,0,0
352,70.0043034747928,1152,1642258800,2762,70.42955478894876,0.1457623571613654,1152,55,1152,7273.982375653035,1654041600,2762,2762,1,0,0,0,0,0,0
353,89.08776661986285,1137,1642262400,2051,49.05614324658684,0.0345541173441893,1137,52,1137,4843.333768944447,1652745600,2051,2051,0,0,1,0,0,0,0
354,66.08579500983927,1176,1642266000,2208,24.820314458083818,0.6253730433627112,1176,20,1176,5493.960539328983,1656115200,2208,2208,0,0,0,0,1,0,0
355,76.34999350541855,1281,1642269600,2661,70.79176647757191,0.5964349376833589,1281,33,1281,3183.466494213557,1665187200,2661,2661,0,0,0,1,0,0,0
356,60.30707463914428,1788,1642273200,2862,32.22567447496344,0.2471082532989105,1788,27,1788,4384.800511892174,1708992000,2862,2862,0,1,0,0,0,0,0
357,33.61255713368315,1048,1642276800,2429,50.06525560315955,0.2007972409097866,1048,49,1048,8077.87841230679,1645056000,2429,2429,0,0,0,0,1,0,0
358,41.6707105414218,1073,1642280400,2897,50.13305863195163,0.1206256230589088,1073,56,1073,2392.9224118361144,1647216000,2897,2897,1,0,0,0,0,0,0
359,47.12640903265764,1572,1642284000,2859,46.65509369277571,0.2317961719565775,1572,47,1572,2067.485107928368,1690329600,2859,2859,0,0,0,0,1,0,0
360,41.70586082062327,1264,1642287600,2534,16.47168996025796,0.2031701732377904,1264,23,1264,6025.002661070012,1663718400,2534,2534,0,1,0,0,0,0,0
361,42.32811860407804,1864,1642291200,2094,76.53717232554115,0.3558289373794184,1864,50,1864,2546.7251962058235,1715558400,2094,2094,0,0,0,0,1,0,0
362,71.7368591339746,1285,1642294800,2271,30.772897574209527,0.5059911088157398,1285,47,1285,6040.584196953391,1665532800,2271,2271,1,0,0,0,0,0,0
363,72.73147248409899,1602,1642298400,2287,40.85281886146893,0.4523257975361026,1602,40,1602,3812.531832449845,1692921600,2287,2287,0,1,0,0,0,0,0
364,61.1365320200304,1424,1642302000,2929,78.34675383654434,0.8304072019778352,1424,37,1424,4344.549864306991,1677542400,2929,2929,0,0,0,0,1,0,1
365,40.658978551453465,1214,1642305600,2103,81.51690624537433,0.2389827192029654,1214,42,1214,6807.184597663554,1659398400,2103,2103,0,0,0,0,1,0,0
366,38.31991504407297,1682,1642309200,2597,80.29202973692207,0.6574015327292173,1682,39,1682,8191.3595726453905,1699833600,2597,2597,0,0,1,0,0,0,0
367,67.84335713396852,1777,1642312800,2279,66.11186189624263,0.8735608699390411,1777,54,1777,7409.497597151173,1708041600,2279,2279,0,0,0,0,1,0,0
368,39.31159079569777,1272,1642316400,2221,24.225467946636424,0.8904604827989656,1272,48,1272,5815.458023742309,1664409600,2221,2221,0,1,0,0,0,0,0
369,70.5201057693231,1427,1642320000,2533,20.702028708496577,0.9141230022181618,1427,37,1427,6728.011182922345,1677801600,2533,2533,0,1,0,0,0,0,0
370,81.39167697229831,1159,1642323600,2562,91.15475103388754,0.1124166383578301,1159,54,1159,5766.570781258057,1654646400,2562,2562,0,0,1,0,0,0,0
371,41.02830654379494,1339,1642327200,2262,50.12328348996043,0.8685587035542267,1339,53,1339,7374.113944470907,1670198400,2262,2262,0,0,1,0,0,0,0
372,63.45304123221416,1855,1642330800,2193,66.69191083460314,0.1378371338847532,1855,56,1855,3104.726105653679,1714780800,2193,2193,0,0,1,0,0,0,0
373,71.95418453277574,1825,1642334400,2923,77.0163722859036,0.5466640066642461,1825,54,1825,4886.010824613629,1712188800,2923,2923,0,0,1,0,0,0,0
374,74.94314154163287,1967,1642338000,2978,88.1879998273516,0.5092080013671066,1967,21,1967,1188.9529915815351,1724457600,2978,2978,0,0,0,0,1,0,0
375,29.137192085767744,1914,1642341600,2497,49.654678943224354,0.4006211268586439,1914,18,1914,6131.253862602764,1719878400,2497,2497,0,0,0,1,0,0,0
376,30.412437389916438,1311,1642345200,2645,13.28764210371413,0.4110693200572858,1311,25,1311,9253.478916937507,1667779200,2645,2645,1,0,0,0,0,0,0
377,94.34946872070527,1416,1642348800,2175,79.80653967411521,0.6580933392057444,1416,21,1416,9375.112085436744,1676851200,2175,2175,0,1,0,0,0,0,0
378,25.562897726593995,1586,1642352400,2477,43.597486396286506,0.3731622790520421,1586,40,1586,4726.937230596973,1691539200,2477,2477,1,0,0,0,0,0,0
379,95.69370268467728,1482,1642356000,2412,50.65348135200409,0.5256057278248182,1482,26,1482,2076.8077958585536,1682553600,2412,2412,0,1,0,0,0,0,0
380,35.73345140902997,1400,1642359600,2617,20.487632435112,0.6095947677499761,1400,60,1400,8314.951074449971,1675468800,2617,2617,0,0,1,0,0,0,0
381,60.52724778740764,1764,1642363200,2767,29.464748047988685,0.8882806622102359,1764,49,1764,7695.154348220063,1706918400,2767,2767,0,1,0,0,0,0,0
382,16.55367815863712,1397,1642366800,2941,78.81163469564767,0.4077261993297481,1397,35,1397,9060.932373148074,1675209600,2941,2941,1,0,0,0,0,0,0
383,27.254337830091647,1423,1642370400,2862,47.17712118879283,0.3316617184053101,1423,40,1423,7025.452026763664,1677456000,2862,2862,0,0,1,0,0,0,0
384,31.80425218452422,1516,1642374000,2635,96.6389149336172,0.3798793049355229,1516,41,1516,8658.737447150934,1685491200,2635,2635,0,0,1,0,0,0,0
385,55.76476528750271,1180,1642377600,2265,49.53962600618495,0.6710949995552724,1180,59,1180,8645.383185655746,1656460800,2265,2265,0,1,0,0,0,0,0
386,72.91097613446743,1750,1642381200,2814,77.12273560023978,0.2029273666653296,1750,36,1750,8128.690436376383,1705708800,2814,2814,1,0,0,0,0,0,0
387,71.02737815902991,1836,1642384800,2188,98.86850261177064,0.3369032333058752,1836,47,1836,4018.773274033155,1713139200,2188,2188,0,0,0,1,0,0,0
388,25.85006970131933,1433,1642388400,2817,75.98942995326075,0.4087914562083208,1433,55,1433,6991.289066546222,1678320000,2817,2817,0,0,0,0,1,0,0
389,94.52284775775556,1645,1642392000,2399,34.18003279084542,0.3017852440059573,1645,60,1645,2989.523513506344,1696636800,2399,2399,0,0,0,0,1,0,0
390,71.88748429042212,1108,1642395600,2548,93.19802228295498,0.7009297040106874,1108,33,1108,7794.946321991311,1650240000,2548,2548,0,0,1,0,0,0,0
391,60.77755146349649,1653,1642399200,2781,39.08024183730484,0.6472340686647303,1653,49,1653,7118.115328388019,1697328000,2781,2781,1,0,0,0,0,0,0
392,83.56995599613906,1995,1642402800,2694,93.74254728773693,0.758218468358575,1995,38,1995,2240.517799293388,1726876800,2694,2694,0,1,0,0,0,0,0
393,36.838900427625575,1062,1642406400,2479,85.51239290310919,0.5825710700212284,1062,39,1062,8955.195409522166,1646265600,2479,2479,0,0,0,1,0,0,0
394,30.505413673611777,1802,1642410000,2778,29.309316594422505,0.3111348930426981,1802,23,1802,6791.878055912904,1710201600,2778,2778,1,0,0,0,0,0,0
395,15.699212220552296,1723,1642413600,2370,21.95823269228834,0.0051582175451717,1723,22,1723,3437.6970574467227,1703376000,2370,2370,0,0,1,0,0,0,0
396,97.54709538756718,1146,1642417200,2942,54.49466257076344,0.8742499637987547,1146,23,1146,4750.725054794199,1653523200,2942,2942,1,0,0,0,0,0,0
397,28.914617957341772,1150,1642420800,2880,90.38738784904037,0.8473010398309025,1150,52,1150,7476.989180248455,1653868800,2880,2880,1,0,0,0,0,0,0
398,40.36412587140183,1244,1642424400,2907,35.656275622613975,0.4686762984940886,1244,46,1244,8723.861426511972,1661990400,2907,2907,0,1,0,0,0,0,0
399,71.44717321901103,1807,1642428000,2359,53.71305743046974,0.7783585841491674,1807,59,1807,9618.239692586712,1710633600,2359,2359,0,0,0,1,0,0,0
400,94.81678805829148,1345,1642431600,2329,12.078964200398689,0.6492773003309911,1345,52,1345,7264.807041213747,1670716800,2329,2329,0,0,0,0,1,0,0
401,73.49337233388856,1540,1642435200,2933,11.86989716253304,0.1610102850641417,1540,34,1540,7984.455061795056,1687564800,2933,2933,0,1,0,0,0,0,0
402,60.43128926324833,1709,1642438800,2968,64.46677075330743,0.868924936481251,1709,42,1709,4061.519363599025,1702166400,2968,2968,0,0,1,0,0,0,0
403,23.412394540837305,1120,1642442400,2955,85.03298823557836,0.1298690814728298,1120,47,1120,7450.419004134611,1651276800,2955,2955,0,0,0,1,0,0,0
404,60.60671051232616,1144,1642446000,2755,73.9220435199139,0.3912918746212878,1144,40,1144,8451.465531226357,1653350400,2755,2755,0,0,0,0,1,0,0
405,83.55191142615169,1578,1642449600,2773,54.94551194013814,0.4430814702677387,1578,29,1578,4571.53943970017,1690848000,2773,2773,0,0,1,0,0,0,0
406,16.358985768519588,1586,1642453200,2449,37.19806891189177,0.4128823199735548,1586,40,1586,4726.937230596973,1691539200,2449,2449,0,1,0,0,0,0,0
407,28.04993891463165,1943,1642456800,2049,46.3097495781524,0.3427835466170711,1943,26,1943,1418.3050062770094,1722384000,2049,2049,0,1,0,0,0,0,0
408,83.24582001706487,1977,1642460400,2288,93.33582376428096,0.93154552891716,1977,40,1977,3066.436106887358,1725321600,2288,2288,1,0,0,0,0,0,0
409,12.826814822817395,1717,1642464000,2592,34.311791443000004,0.5852580309755736,1717,51,1717,5002.071361994263,1702857600,2592,2592,0,0,0,1,0,0,1
410,25.0084947085094,1350,1642467600,2974,84.20239258527035,0.1611616254570316,1350,49,1350,3431.9397182364382,1671148800,2974,2974,0,0,1,0,0,0,0
411,98.3970945564576,1530,1642471200,2620,61.27777287808618,0.5144737947345454,1530,62,1530,9391.394447653209,1686700800,2620,2620,1,0,0,0,0,0,0
412,86.78591683383922,1814,1642474800,2703,94.17463250759084,0.5284648108863889,1814,28,1814,6484.64781184804,1711238400,2703,2703,0,0,1,0,0,0,0
413,98.50040705533956,1208,1642478400,2079,98.81986154027904,0.01410023789981,1208,64,1208,8321.692175664655,1658880000,2079,2079,0,0,0,1,0,0,0
414,69.88048811693454,1214,1642482000,2564,98.46506212715911,0.0304469389906831,1214,42,1214,6807.184597663554,1659398400,2564,2564,0,0,0,0,1,0,0
415,58.78615442613221,1904,1642485600,2272,28.157020764165203,0.3647035788076702,1904,36,1904,4839.488862221655,1719014400,2272,2272,0,0,1,0,0,0,0
416,76.9300755910293,1875,1642489200,2028,55.21552027104936,0.828533445058327,1875,56,1875,6852.231767864815,1716508800,2028,2028,1,0,0,0,0,0,0
417,84.73217509479606,1480,1642492800,2638,10.057863646142923,0.6274631866940125,1480,26,1480,7269.75604357179,1682380800,2638,2638,1,0,0,0,0,0,0
418,14.19155734948768,1282,1642496400,2994,76.2766117703057,0.6267284710613488,1282,39,1282,7308.69730189397,1665273600,2994,2994,0,0,1,0,0,0,0
419,41.354180924006975,1109,1642500000,2356,66.2294875840379,0.1949825658110274,1109,63,1109,8085.065244586696,1650326400,2356,2356,0,0,0,1,0,0,0
420,79.33627628450796,1304,1642503600,2997,38.9607820625247,0.0069085722737294,1304,62,1304,9631.517578499512,1667174400,2997,2997,0,0,0,1,0,0,0
421,26.24046796545926,1906,1642507200,2476,59.356758088435065,0.1718558466600286,1906,47,1906,8161.509839907068,1719187200,2476,2476,0,0,0,0,1,0,0
422,66.95973903298082,1218,1642510800,2547,70.78871654649292,0.0094157837887031,1218,63,1218,8922.535956808442,1659744000,2547,2547,0,0,0,0,1,0,0
423,17.825253318757426,1773,1642514400,2533,82.32764565165749,0.9615069742223832,1773,24,1773,1087.073831326731,1707696000,2533,2533,0,0,1,0,0,0,0
424,65.62243454329231,1666,1642518000,2708,89.1055138692098,0.3375821275380801,1666,36,1666,9674.062164262285,1698451200,2708,2708,0,0,0,1,0,0,0
425,52.91248936316756,1708,1642521600,2325,33.55701585109611,0.5195159613350959,1708,30,1708,2877.527130943666,1702080000,2325,2325,0,1,0,0,0,0,0
426,54.95473462280644,1389,1642525200,2138,17.4792547126216,0.5636475976544718,1389,61,1389,1815.8344067650537,1674518400,2138,2138,0,1,0,0,0,0,0
427,57.04065911383756,1026,1642528800,2644,92.36977334658442,0.221038682624785,1026,58,1026,8091.736701622896,1643155200,2644,2644,0,0,0,0,1,0,0
428,11.567143945631798,1293,1642532400,2369,20.79480941546964,0.6339060442714397,1293,51,1293,3955.560715841445,1666224000,2369,2369,1,0,0,0,0,0,0
429,50.4900697444044,1518,1642536000,2797,79.88756388926207,0.3775572655238359,1518,19,1518,1512.263352658831,1685664000,2797,2797,0,0,1,0,0,0,0
430,26.73357583443433,1167,1642539600,2004,77.48594613374806,0.0969676580796811,1167,33,1167,4121.316624748486,1655337600,2004,2004,0,0,0,1,0,0,0
431,70.34986000122497,1713,1642543200,2099,56.42352713106991,0.668503877155413,1713,57,1713,6676.1352986076445,1702512000,2099,2099,0,1,0,0,0,1,0
432,82.1111607613807,1972,1642546800,2635,15.163433260690956,0.044166624020332,1972,39,1972,6552.817252915446,1724889600,2635,2635,0,0,0,1,0,0,0
433,26.719047821992245,1213,1642550400,2286,66.28975654227833,0.2401035523725546,1213,23,1213,2478.8342993715314,1659312000,2286,2286,0,0,0,1,0,0,0
434,31.736387333577436,1571,1642554000,2362,60.814902227196114,0.974277996904349,1571,24,1571,9122.326240080129,1690243200,2362,2362,0,1,0,0,0,0,0
435,23.73086258823552,1886,1642557600,2360,57.753818183479325,0.4812591323208441,1886,37,1886,9467.31225148779,1717459200,2360,2360,0,0,1,0,0,0,0
436,44.49934478211936,1658,1642561200,2784,88.25312681234051,0.7285287577126686,1658,44,1658,6506.933648420445,1697760000,2784,2784,0,0,0,0,1,0,0
437,20.32425877023761,1155,1642564800,2888,13.179436933907718,0.8830880059666149,1155,61,1155,4698.084283636987,1654300800,2888,2888,0,0,0,1,0,0,0
438,38.41693891133238,1190,1642568400,2675,79.49662316110677,0.6005404852186255,1190,24,1190,8351.891276695285,1657324800,2675,2675,1,0,0,0,0,0,1
439,90.96302095740636,1190,1642572000,2113,35.00140428242311,0.5237677146618158,1190,24,1190,8351.891276695285,1657324800,2113,2113,1,0,0,0,0,0,0
440,86.5937053715803,1175,1642575600,2760,87.64706513485294,0.281835867113636,1175,26,1175,5113.282346727997,1656028800,2760,2760,1,0,0,0,0,0,0
441,59.292725283190485,1376,1642579200,2204,94.52720429262942,0.8726630093340163,1376,53,1376,5745.127918765053,1673395200,2204,2204,0,1,0,0,0,0,0
442,92.38660636515849,1330,1642582800,2398,91.34460458205795,0.386953239126781,1330,63,1330,8773.956940488475,1669420800,2398,2398,0,0,1,0,0,1,0
443,48.00091682800642,1018,1642586400,2275,97.04398304186093,0.338016679808673,1018,28,1018,2727.830524924492,1642464000,2275,2275,1,0,0,0,0,0,0
444,76.41250123375404,1512,1642590000,2539,35.906013786922166,0.8195610642467348,1512,64,1512,7327.564000233736,1685145600,2539,2539,0,0,0,1,0,0,0
445,12.79231871756009,1704,1642593600,2717,55.91742368489551,0.2337893882020584,1704,23,1704,1670.4930903743175,1701734400,2717,2717,0,0,0,1,0,0,0
446,21.93791661410581,1059,1642597200,2706,86.8363757086116,0.3686420002198971,1059,42,1059,4450.429068562766,1646006400,2706,2706,0,0,1,0,0,0,0
447,73.16714728850143,1608,1642600800,2409,33.6914080147524,0.7210381867523538,1608,28,1608,4084.721807054024,1693440000,2409,2409,0,1,0,0,0,0,0
448,62.874333971672,1240,1642604400,2079,59.631169460802525,0.0469248431029969,1240,43,1240,1883.4867347636705,1661644800,2079,2079,0,1,0,0,0,0,0
449,12.95472549914229,1358,1642608000,2597,68.98309529639025,0.8766561963606543,1358,51,1358,7039.2748357039445,1671840000,2597,2597,0,0,0,1,0,0,0
450,11.167088142720043,1004,1642611600,2184,85.08506109754073,0.5258094625332785,1004,30,1004,3101.509133840253,1641254400,2184,2184,0,0,1,0,0,0,0
451,76.89786951844191,1902,1642615200,2324,55.72748196444231,0.8466362648355847,1902,35,1902,6370.257414195333,1718841600,2324,2324,1,0,0,0,0,0,0
452,63.342656568436645,1775,1642618800,2826,52.93669296798137,0.7841076684132207,1775,45,1775,1770.7471891361597,1707868800,2826,2826,0,1,0,0,0,0,0
453,62.90008313642736,1927,1642622400,2893,52.4160660929501,0.9348507665803928,1927,44,1927,9151.596943695971,1721001600,2893,2893,0,0,1,0,0,0,0
454,82.94038053812939,1255,1642626000,2371,63.639157092267126,0.8019799729662566,1255,32,1255,5672.324719130025,1662940800,2371,2371,0,0,0,1,0,0,0
455,58.10792253138713,1827,1642629600,2981,17.641142317760245,0.9338780219683108,1827,21,1827,4559.447920551074,1712361600,2981,2981,1,0,0,0,0,0,0
456,10.58886273242011,1191,1642633200,2645,13.352825271576574,0.0314172736699124,1191,60,1191,5413.974090650807,1657411200,2645,2645,0,0,0,1,0,0,0
457,73.61390202453833,1266,1642636800,2060,47.84000801700508,0.071081058330728,1266,50,1266,1773.8085062866285,1663891200,2060,2060,0,1,0,0,0,0,0
458,35.290104499573374,1786,1642640400,2625,12.811154127567958,0.931140005866545,1786,50,1786,1656.961894267556,1708819200,2625,2625,0,0,0,1,0,0,0
459,40.22710518557125,1024,1642644000,2850,60.05883679842616,0.3161546261299969,1024,40,1024,1795.3282266181373,1642982400,2850,2850,0,0,0,0,1,0,0
460,83.69207703681916,1417,1642647600,2019,23.3046139889796,0.4147382952388698,1417,30,1417,1735.145764061658,1676937600,2019,2019,0,0,0,1,0,0,0
461,27.578224851691395,1283,1642651200,2374,57.62801474687827,0.4154593404725986,1283,63,1283,9408.482074265525,1665360000,2374,2374,1,0,0,0,0,0,0
462,53.23106554463996,1462,1642654800,2630,44.4946875885166,0.2487087567939133,1462,30,1462,9035.123330226636,1680825600,2630,2630,1,0,0,0,0,0,0
463,44.86059945676822,1623,1642658400,2984,71.39490628695674,0.2480703985398326,1623,34,1623,2341.7106823841923,1694736000,2984,2984,1,0,0,0,0,0,0
464,15.721131427539593,1615,1642662000,2225,55.76670588526584,0.2239728305610212,1615,28,1615,9447.919780990504,1694044800,2225,2225,0,0,0,0,1,0,0
465,96.77041059859228,1488,1642665600,2380,58.74144774641283,0.7598616632848315,1488,31,1488,6215.272749963036,1683072000,2380,2380,0,0,0,1,0,0,0
466,88.22726088325255,1144,1642669200,2178,77.05180171622311,0.4376424171959825,1144,40,1144,8451.465531226357,1653350400,2178,2178,1,0,0,0,0,0,0
467,39.62535994411866,1979,1642672800,2533,13.272450742726177,0.8107127683094543,1979,20,1979,8722.686489131847,1725494400,2533,2533,0,0,1,0,0,0,0
468,91.1696888971712,1008,1642676400,2468,96.0326567388867,0.3267347500625877,1008,21,1008,8303.773585052018,1641600000,2468,2468,0,0,0,1,0,0,0
469,62.87616987614589,1497,1642680000,2544,44.707442062607065,0.772037324050903,1497,43,1497,5271.417002663421,1683849600,2544,2544,0,0,0,0,1,0,0
470,47.28406366967809,1702,1642683600,2875,91.2480973104991,0.953843575921074,1702,32,1702,4756.907985455394,1701561600,2875,2875,1,0,0,0,0,0,0
471,57.86820257846373,1696,1642687200,2629,49.03884567172364,0.1589909742837219,1696,22,1696,6165.705182432255,1701043200,2629,2629,0,0,0,0,1,0,0
472,19.423373683323028,1969,1642690800,2323,26.20528237108092,0.8002727183113773,1969,43,1969,7004.948613453739,1724630400,2323,2323,0,0,0,0,1,0,0
473,54.46741969722593,1807,1642694400,2874,53.3480982900664,0.8069519363247476,1807,59,1807,9618.239692586712,1710633600,2874,2874,1,0,0,0,0,0,0
474,47.2247769165285,1124,1642698000,2519,42.845963719216265,0.2191924442418531,1124,45,1124,6746.988789784419,1651622400,2519,2519,1,0,0,0,0,0,0
475,64.7020765138534,1912,1642701600,2672,87.58507248999499,0.3483601080693872,1912,45,1912,9262.124940491196,1719705600,2672,2672,0,0,1,0,0,0,0
476,54.66513489536387,1315,1642705200,2976,75.82077035751816,0.1169527989236673,1315,51,1315,3432.0462856822232,1668124800,2976,2976,0,1,0,0,0,0,0
477,93.94593260347892,1357,1642708800,2711,24.96992408493694,0.0714675533163863,1357,45,1357,9999.776238940984,1671753600,2711,2711,0,0,0,0,1,0,0
478,69.7694462534096,1851,1642712400,2154,73.92469444366051,0.4035191003752475,1851,21,1851,3527.228702949211,1714435200,2154,2154,1,0,0,0,0,0,0
479,40.104020200685696,1202,1642716000,2597,98.07924918264038,0.61037694535367,1202,52,1202,3143.9314064704977,1658361600,2597,2597,1,0,0,0,0,0,0
480,60.89811247736398,1834,1642719600,2165,76.64636022941446,0.5808139778976218,1834,41,1834,7732.401836922855,1712966400,2165,2165,0,1,0,0,0,0,0
481,44.37900942452836,1944,1642723200,2355,48.91908225486959,0.4932231842612283,1944,51,1944,2462.046546141992,1722470400,2355,2355,0,1,0,0,0,0,0
482,70.04776805143774,1573,1642726800,2584,98.51810619237244,0.7061402300427333,1573,35,1573,8400.252361437635,1690416000,2584,2584,1,0,0,0,0,1,0
483,36.97154016926994,1943,1642730400,2766,75.55592369606184,0.5215151917824524,1943,26,1943,1418.3050062770094,1722384000,2766,2766,0,0,0,1,0,0,0
484,12.787029418188828,1219,1642734000,2136,18.228977090203863,0.5399504949598766,1219,23,1219,7649.649301190314,1659830400,2136,2136,0,0,0,0,1,0,0
485,58.70630745788713,1223,1642737600,2111,43.9710792610713,0.0431398897688446,1223,20,1223,8213.34489132453,1660176000,2111,2111,0,0,1,0,0,0,0
486,45.96479075728064,1753,1642741200,2730,76.34450065125682,0.2820832692179645,1753,52,1753,3905.923034276328,1705968000,2730,2730,1,0,0,0,0,0,0
487,22.088313163352225,1699,1642744800,2663,99.78432334104625,0.7338489096162989,1699,23,1699,5295.868005834597,1701302400,2663,2663,0,0,1,0,0,0,0
488,95.79803309772218,1862,1642748400,2465,30.08067570009432,0.1961923594031581,1862,35,1862,6507.032237116073,1715385600,2465,2465,0,0,0,0,1,0,0
489,19.07706730811892,1197,1642752000,2261,23.859270314003528,0.8006561489414211,1197,18,1197,3525.504348282963,1657929600,2261,2261,1,0,0,0,0,0,0
490,61.482473424574415,1690,1642755600,2922,34.818813933039934,0.6757477268047949,1690,24,1690,5729.012454195284,1700524800,2922,2922,0,0,1,0,0,0,0
491,69.91745393115764,1207,1642759200,2866,16.834526209015557,0.3515756114166093,1207,38,1207,5655.630625853387,1658793600,2866,2866,0,0,1,0,0,0,0
492,17.903935219000818,1122,1642762800,2616,29.26918585734194,0.7727275538583714,1122,54,1122,4998.111232701779,1651449600,2616,2616,0,0,0,0,1,0,0
493,22.27135442311328,1626,1642766400,2837,59.67109549021307,0.4942559626588434,1626,43,1626,2802.599688947567,1694995200,2837,2837,0,0,1,0,0,0,0
494,21.08546901703194,1931,1642770000,2901,52.54831730003369,0.4786464276361842,1931,26,1931,6474.825824609259,1721347200,2901,2901,0,0,0,0,1,0,0
495,32.92013195873318,1343,1642773600,2397,80.31494214920204,0.1591698486560371,1343,48,1343,8272.536631790612,1670544000,2397,2397,0,0,1,0,0,0,0
496,38.411192485188,1126,1642777200,2164,72.22326538432765,0.8041714286503358,1126,27,1126,7080.103438619933,1651795200,2164,2164,0,0,0,0,1,0,0
497,69.39748498852232,1405,1642780800,2785,19.18059204736145,0.3302037132127945,1405,59,1405,9246.516979425342,1675900800,2785,2785,0,0,0,0,1,0,0
498,65.61696394010804,1587,1642784400,2583,56.83343011703311,0.199885053475984,1587,41,1587,8573.123086384709,1691625600,2583,2583,0,1,0,0,0,0,0
499,25.40830020808809,1276,1642788000,2733,60.60527992897917,0.2560597429293317,1276,31,1276,4961.926428913047,1664755200,2733,2733,0,0,0,0,1,0,0
500,67.29044394590485,1441,1642791600,2187,21.63628002156784,0.093706877838776,1441,37,1441,7268.827350334111,1679011200,2187,2187,1,0,0,0,0,0,0
501,91.6907402268582,1618,1642795200,2904,80.56381315391081,0.3759062247125273,1618,27,1618,6741.429339282374,1694304000,2904,2904,0,0,0,0,1,0,0
502,77.4561808153056,1484,1642798800,2080,87.96458747932651,0.9545849819219668,1484,21,1484,8149.305816264029,1682726400,2080,2080,0,0,0,1,0,0,0
503,45.158314001601454,1655,1642802400,2127,72.76321184049728,0.6785648733531388,1655,50,1655,2152.9921898737,1697500800,2127,2127,0,1,0,0,0,0,0
504,93.49535668273188,1025,1642806000,2128,10.905845947871857,0.5714744224253233,1025,18,1025,4450.390070063062,1643068800,2128,2128,0,0,1,0,0,0,0
505,53.931161018025975,1794,1642809600,2984,41.78574540544385,0.485176949493743,1794,48,1794,8336.538200756011,1709510400,2984,2984,0,0,0,0,1,0,0
506,81.71166645699894,1295,1642813200,2857,88.89654527087248,0.5391930404729627,1295,60,1295,5483.470359081937,1666396800,2857,2857,0,0,1,0,0,0,0
507,59.46381398714095,1741,1642816800,2991,77.98288716478888,0.7511914943522533,1741,33,1741,9992.49572887844,1704931200,2991,2991,0,0,0,0,1,0,0
508,14.139387559786153,1266,1642820400,2772,91.6641527939692,0.2106717023337655,1266,50,1266,1773.8085062866285,1663891200,2772,2772,0,1,0,0,0,0,0
509,61.48081498804065,1600,1642824000,2208,55.99920313978915,0.6863024647194603,1600,55,1600,9402.340679191357,1692748800,2208,2208,0,0,1,0,0,0,0
510,56.79197048335646,1825,1642827600,2315,23.45026384021462,0.9059701878428492,1825,54,1825,4886.010824613629,1712188800,2315,2315,0,0,1,0,0,0,0
511,54.78567418688587,1174,1642831200,2007,29.485434421487906,0.2556055258502914,1174,27,1174,9301.241150618618,1655942400,2007,2007,0,0,1,0,0,0,0
512,23.521178993762483,1792,1642834800,2096,42.08658989934876,0.358194862777846,1792,28,1792,7699.460321299333,1709337600,2096,2096,0,0,0,0,1,0,0
513,57.82044734885588,1613,1642838400,2867,64.97010131569849,0.6472169153955154,1613,21,1613,8486.464783345322,1693872000,2867,2867,1,0,0,0,0,0,0
514,47.31206587825806,1562,1642842000,2841,21.796197745089465,0.6932420142873471,1562,43,1562,9938.92291891054,1689465600,2841,2841,0,0,0,0,1,0,0
515,25.03864028565554,1265,1642845600,2268,45.52564850769525,0.8925939828354749,1265,47,1265,7502.562160892314,1663804800,2268,2268,1,0,0,0,0,0,0
516,19.74409229922852,1360,1642849200,2352,74.36791474172722,0.3343613352889214,1360,55,1360,6839.033502010339,1672012800,2352,2352,0,0,0,0,1,0,0
517,63.14752710370071,1356,1642852800,2372,19.508543963332247,0.173290010578529,1356,44,1356,7927.594272471447,1671667200,2372,2372,0,0,0,1,0,0,0
518,77.02315549089194,1352,1642856400,2444,58.71501977905394,0.6302915926782255,1352,20,1352,8130.737892776473,1671321600,2444,2444,0,0,1,0,0,0,0
519,42.6041988042216,1697,1642860000,2038,49.41620363376524,0.3250686913417957,1697,59,1697,6865.652981348801,1701129600,2038,2038,0,0,1,0,0,0,1
520,98.59494640028537,1050,1642863600,2933,45.505085906455086,0.6238651273078697,1050,57,1050,7921.752971281453,1645228800,2933,2933,0,1,0,0,0,0,0
521,29.32097037446717,1604,1642867200,2415,72.13402240525451,0.5216001080391224,1604,36,1604,4470.138105796166,1693094400,2415,2415,1,0,0,0,0,0,0
522,26.18436652741295,1608,1642870800,2705,65.68261892111595,0.933887483919026,1608,28,1608,4084.721807054024,1693440000,2705,2705,1,0,0,0,0,0,0
523,10.933045904656083,1318,1642874400,2090,77.91709089903293,0.1649689650904061,1318,61,1318,3354.518348759637,1668384000,2090,2090,0,0,1,0,0,0,0
524,53.8004241417046,1503,1642878000,2101,66.31709715541066,0.2524872978016569,1503,37,1503,4370.431521920184,1684368000,2101,2101,0,0,0,1,0,0,0
